"Site_ID","Study","General_Location","Specific_Location","State","Region","Latitude","Longitude","Collaborator","Matrix","Scientific_Name","Calendar_Year","Unit","Laboratory","TechMemo_Group","Sum","Count"
"CBCP","Mussel Watch","Chesapeake Bay","Choptank River","Maryland","South Atlantic Coast",38.6073130498907,-76.12,"","Oyster","Crassostrea virginica","1999","ng/dry g","","Total PAHs",61.66,39
"LIHR","Mussel Watch","Long Island Sound","Housatonic River","Connecticut","North Atlantic Coast",41.1673,-73.1083,"","Mussel","Geukensia demissa","2007","ng/dry g","","Total PAHs",3296.5,39
"BBRH","Mussel Watch","Buzzards Bay","Round Hill","Massachusetts","North Atlantic Coast",41.5397,-70.9283,"","Mussel","Mytilus edulis","2006","ng/dry g","","Total PAHs",582.6,39
"CFBI","Mussel Watch","Cape Fear","Battery Island","North Carolina","South Atlantic Coast",33.9158050113191,-78.0035,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",251.8,39
"TJRE","Mussel Watch","Tijuana River","Estuary","California","Pacific Coast",32.5698,-117.1269,"","Mussel","Mytilus species","2007","ng/dry g","","Total PAHs",994.6,39
"CKBP","Mussel Watch","Cedar Key","Black Point","Florida","Gulf Coast",29.2066947257176,-83.0695,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",124,39
"TBOT","Mussel Watch","Tampa Bay","Old Tampa Bay","Florida","Gulf Coast",28.023694134605,-82.632805865395,"","Oyster","Crassostrea virginica","2000","ng/dry g","","Total PAHs",289.4,39
"APDB","Mussel Watch","Apalachicola Bay","Dry Bar","Florida","Gulf Coast",29.6725,-85.0657,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",314.6,39
"CIHS","Mussel Watch","Cook Inlet","Homer Spit","Alaska","Pacific Coast",59.6145,-151.4442,"","Mussel","Mytilus species","1997","ng/dry g","","Total PAHs",91.3,39
"LIJI","Mussel Watch","Long Island","Jones Inlet","New York","North Atlantic Coast",40.5955,-73.5866927670191,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",421,39
"LMSB","Mussel Watch","Lower Laguna Madre","South Bay","Texas","Gulf Coast",26.0431945117668,-97.176,"","Oyster","Crassostrea virginica","1999","ng/dry g","","Total PAHs",30.1,39
"CBCR","Mussel Watch","Copano Bay","Copano Reef","Texas","Gulf Coast",28.142,-97.128,"","Oyster","Crassostrea virginica","1990","ng/dry g","","Total PAHs",50.9900008,39
"DBBD","Mussel Watch","Delaware Bay","Ben Davis Pt. Shoal","New Jersey","North Atlantic Coast",39.2523058766904,-75.3028058766904,"","Oyster","Crassostrea virginica","2001","ng/dry g","","Total PAHs",120.1,39
"LITN","Mussel Watch","Long Island Sound","Throgs Neck","New York","North Atlantic Coast",40.8166941125267,-73.7983058874733,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",2028.4,39
"MBNB","Mussel Watch","Massachusetts Bay","Nahant Bay","Massachusetts","North Atlantic Coast",42.4198,-70.9072,"","Mussel","Mytilus edulis","1997","ng/dry g","","Total PAHs",445.2,39
"MBHI","Mussel Watch","Mobile Bay","Hollingers Is. Chan.","Alabama","Gulf Coast",30.5633,-88.075,"","Oyster","Crassostrea virginica","2012","ng/dry g","","Total PAHs",389.529,39
"SCFP","Mussel Watch","Santa Cruz Island","Fraser Point","California","Pacific Coast",34.058,-119.92030678,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",43.1,39
"VBSP","Mussel Watch","Vermilion Bay","Southwest Pass","Louisiana","Gulf Coast",29.5795,-92.051,"","Oyster","Crassostrea virginica","1994","ng/dry g","","Total PAHs",50.43,39
"APCP","Mussel Watch","Apalachicola Bay","Cat Point Bar","Florida","Gulf Coast",29.7242,-84.8842,"","Oyster","Crassostrea virginica","2001","ng/dry g","","Total PAHs",335.6,39
"YHFC","Mussel Watch","Yaquina Bay","Fogarty Creek","Oregon","Pacific Coast",44.837,-124.052,"","Mussel","Mytilus species","1996","ng/dry g","","Total PAHs",76.4,39
"MRPL","Mussel Watch","Mississippi River","Pass A Loutre","Louisiana","Gulf Coast",29.0895,-89.0748,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",1109.1,39
"MBML","Mussel Watch","Monterey Bay","Moss Landing","California","Pacific Coast",36.8012,-121.7897,"","Mussel","Mytilus species","2005","ng/dry g","","Total PAHs",211.6,39
"TBCB","Mussel Watch","Tampa Bay","Cockroach Bay","Florida","Gulf Coast",27.681,-82.5176940947818,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",199.2,39
"MBEM","Mussel Watch","Matagorda Bay","East Matagorda","Texas","Gulf Coast",28.7112,-95.8833,"","Oyster","Crassostrea virginica","2000","ng/dry g","","Total PAHs",28.2,39
"WBNA","Mussel Watch","Willapa Bay","Nahcotta","Washington","Pacific Coast",46.4991932111992,-124.02719321731,"","Mussel","Mytilus species","2006","ng/dry g","","Total PAHs",2915.7,39
"CBBL","Mussel Watch","Choctawhatchee Bay","Ben's Lake","Florida","Gulf Coast",30.4532,-86.541,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",1886.5,39
"MBTH","Mussel Watch","Moriches Bay","Tuthill Point","New York","North Atlantic Coast",40.7766934373675,-72.7558065626325,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",124.8,39
"CBCR","Mussel Watch","Copano Bay","Copano Reef","Texas","Gulf Coast",28.142,-97.128,"","Oyster","Crassostrea virginica","1989","ng/dry g","","Total PAHs",162.573336,39
"RBHC","Mussel Watch","Rookery Bay","Henderson Creek","Florida","Gulf Coast",26.027,-81.7388059417176,"","Oyster","Crassostrea virginica","2000","ng/dry g","","Total PAHs",26.2,39
"TBKA","Mussel Watch","Tampa Bay","Peter O. Knight Airport","Florida","Gulf Coast",27.9096943276894,-82.4538056723106,"","Oyster","Crassostrea virginica","2012","ng/dry g","","Total PAHs",931.166,39
"BIPI","Mussel Watch","Beaufort Inlet","Pivers Island","North Carolina","South Atlantic Coast",34.7183104808911,-76.6755,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",1558.5,39
"CHFJ","Mussel Watch","Charleston Harbor","Fort Johnson","South Carolina","South Atlantic Coast",32.7505,-79.9003151334505,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",1062.8,39
"NBWJ","Mussel Watch","Newport Beach","West Jetty","California","Pacific Coast",33.591,-117.89,"","Mussel","Mytilus species","2006","ng/dry g","","Total PAHs",65.2,39
"MSPB","Mussel Watch","Mississippi Sound","Pascagoula Bay","Mississippi","Gulf Coast",30.336,-88.5891944160766,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",302.8,39
"MSSP","Mussel Watch","Merriconeag Sound","Stover Point","Maine","North Atlantic Coast",43.7578,-69.9977,"","Mussel","Mytilus edulis","1997","ng/dry g","","Total PAHs",257,39
"CCNB","Mussel Watch","Corpus Christi","Nueces Bay","Texas","Gulf Coast",27.8521938584936,-97.3598061415064,"","Oyster","Crassostrea virginica","2006","ng/dry g","","Total PAHs",520.6,39
"GBDP","Mussel Watch","Great Bay","Dover Point","New Hampshire","North Atlantic Coast",43.1207,-70.8265,"","Mussel","Mytilus edulis","1997","ng/dry g","","Total PAHs",1225.03333,39
"RSJC","Mussel Watch","Roanoke Sound","John Creek","North Carolina","South Atlantic Coast",35.8898,-75.6337,"","Oyster","Crassostrea virginica","2001","ng/dry g","","Total PAHs",315.8,39
"SJCB","Mussel Watch","St. Johns River","Chicopit Bay","Florida","South Atlantic Coast",30.381,-81.44,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",549.5,39
"LIHR","Mussel Watch","Long Island Sound","Housatonic River","Connecticut","North Atlantic Coast",41.1673,-73.1083,"","Mussel","Mytilus edulis","1993","ng/dry g","","Total PAHs",1111.94,39
"PBSP","Mussel Watch","Pensacola Bay","Sabine Point","Florida","Gulf Coast",30.3498084992275,-87.1546915007725,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",211.82,39
"HRJB","Mussel Watch","Hudson/Raritan Estuary","Jamaica Bay","New York","North Atlantic Coast",40.5667,-73.8953,"","Mussel","Mytilus edulis","2000","ng/dry g","","Total PAHs",4962.6,39
"ARWI","Mussel Watch","Altamaha River","Wolfe Island","Georgia","South Atlantic Coast",31.3242,-81.3108,"","Oyster","Crassostrea virginica","1999","ng/dry g","","Total PAHs",113.56,39
"PBIB","Mussel Watch","Pensacola Bay","Indian Bayou","Florida","Gulf Coast",30.5166957464818,-87.1116957464818,"","Oyster","Crassostrea virginica","2008","ng/dry g","","Total PAHs",132,39
"CBTP","Mussel Watch","Commencement Bay","Tahlequah Point","Washington","Pacific Coast",47.3311936088416,-122.504306385406,"","Mussel","Mytilus species","1992","ng/dry g","","Total PAHs",2492.87,39
"HRCI","Mussel Watch","Hudson River","Cruger Island","New York","Great Lakes",42.0338,-73.9293,"","Mussel","Dreissena species","1999","ng/dry g","","Total PAHs",766.73,39
"JHJH","Mussel Watch","Joseph Harbor Bayou","Joseph Harbor Bayou","Louisiana","Gulf Coast",29.6368,-92.7668,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",897.4,39
"BBBE","Mussel Watch","Bodega Bay","Bodega Bay Entrance","California","Pacific Coast",38.305,-123.066,"","Mussel","Mytilus species","2005","ng/dry g","","Total PAHs",116.5,39
"CFBI","Mussel Watch","Cape Fear","Battery Island","North Carolina","South Atlantic Coast",33.9158050113191,-78.0035,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",211.7,39
"CBSR","Mussel Watch","Choctawhatchee Bay","Off Santa Rosa","Florida","Gulf Coast",30.412,-86.2036967885156,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",85.1,39
"NBDU","Mussel Watch","Narragansett Bay","Dutch Island","Rhode Island","North Atlantic Coast",41.501304569001,-71.392804569001,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",268.39,39
"CBSR","Mussel Watch","Choctawhatchee Bay","Off Santa Rosa","Florida","Gulf Coast",30.412,-86.2036967885156,"","Oyster","Crassostrea virginica","2008","ng/dry g","","Total PAHs",94.1,39
"CBCC","Mussel Watch","Chesapeake Bay","Cape Charles","Virginia","South Atlantic Coast",37.2845,-76.0153056868893,"","Oyster","Crassostrea virginica","1999","ng/dry g","","Total PAHs",2384.62,39
"TBLB","Mussel Watch","Terrebonne Bay","Lake Barre","Louisiana","Gulf Coast",29.2595,-90.5943059020751,"","Oyster","Crassostrea virginica","2000","ng/dry g","","Total PAHs",22,39
"LIGB","Mussel Watch","Long Island","Gardiners Bay","New York","North Atlantic Coast",40.9982,-72.1162,"","Mussel","Mytilus edulis","1995","ng/dry g","","Total PAHs",669.9,39
"PGLP","Mussel Watch","Pacific Grove","Lovers Point","California","Pacific Coast",36.6272,-121.9165,"","Mussel","Mytilus species","2005","ng/dry g","","Total PAHs",113.1,39
"CBJR","Mussel Watch","Chesapeake Bay","James River","Virginia","South Atlantic Coast",37.0653057799264,-76.6321942200736,"","Oyster","Crassostrea virginica","1995","ng/dry g","","Total PAHs",308.5,39
"PSHC","Mussel Watch","Puget Sound","Hood Canal","Washington","Pacific Coast",47.831806593862,-122.688306587927,"","Mussel","Mytilus species","1998","ng/dry g","","Total PAHs",1789.3,39
"CIHS","Mussel Watch","Cook Inlet","Homer Spit","Alaska","Pacific Coast",59.6145,-151.4442,"","Mussel","Mytilus species","1995","ng/dry g","","Total PAHs",24.57,39
"SDCB","Mussel Watch","San Diego Bay","Coronado Bridge","California","Pacific Coast",32.6865,-117.159188602452,"","Mussel","Mytilus species","2007","ng/dry g","","Total PAHs",1576.1,39
"ABLR","Mussel Watch","Aransas Bay","Long Reef","Texas","Gulf Coast",28.0548,-96.9512,"","Oyster","Crassostrea virginica","1989","ng/dry g","","Total PAHs",121.1799995,39
"PBPH","Mussel Watch","Pensacola Bay","Public Harbor","Florida","Gulf Coast",30.4136933485652,-87.1913066514348,"","Oyster","Crassostrea virginica","1990","ng/dry g","","Total PAHs",623.159997,39
"LMMB","Mussel Watch","Lake Michigan","Milwaukee Bay","Wisconsin","Great Lakes",43.0322,-87.8952,"","Mussel","Dreissena species","2004","ng/dry g","","Total PAHs",6523.6,39
"MBDR","Mussel Watch","Mobile Bay","Dog River","Alabama","Gulf Coast",30.5916925993355,-88.0398074006645,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",2725.5,39
"BSSI","Mussel Watch","Breton Sound","Sable Island","Louisiana","Gulf Coast",29.4057,-89.4838,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",540.9,39
"LICR","Mussel Watch","Long Island Sound","Connecticut River","Connecticut","North Atlantic Coast",41.2667,-72.3417,"","Mussel","Mytilus edulis","2005","ng/dry g","","Total PAHs",1219.4,39
"MRCB","Mussel Watch","Matanzas River","Crescent Beach","Florida","South Atlantic Coast",29.764,-81.2618,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",171.4,39
"PALH","Mussel Watch","Point Arena","Lighthouse","California","Pacific Coast",38.953,-123.743,"","Mussel","Mytilus species","2001","ng/dry g","","Total PAHs",53.7,39
"SBSR_DS","Mussel Watch","Saginaw Bay","Saginaw River","Michigan","Great Lakes",43.67195,-83.83085,"","Mussel","Dreissena species","2010","ng/dry g","","Total PAHs",618.8,39
"DRDP","Mussel Watch","Duxbury Reef","Duxbury Point","California","Pacific Coast",37.8939,-122.7025,"","Mussel","Mytilus edulis","2012","ng/dry g","","Total PAHs",430.37,39
"LIGB","Mussel Watch","Long Island","Gardiners Bay","New York","North Atlantic Coast",40.9982,-72.1162,"","Mussel","Mytilus edulis","2001","ng/dry g","","Total PAHs",494.5,39
"SAMP","Mussel Watch","San Antonio Bay","Mosquito Point","Texas","Gulf Coast",28.344,-96.7123,"","Oyster","Crassostrea virginica","2010","ng/dry g","","Total PAHs",109.46,39
"MBNR","Mussel Watch","Massachusetts Bay","North River","Massachusetts","North Atlantic Coast",42.1603060076605,-70.7425,"","Mussel","Mytilus edulis","1999","ng/dry g","","Total PAHs",368.95,39
"GBSC","Mussel Watch","Galveston Bay","Ship Channel","Texas","Gulf Coast",29.7045,-94.993,"","Oyster","Crassostrea virginica","1990","ng/dry g","","Total PAHs",89768.6695,39
"IBNJ","Mussel Watch","Imperial Beach","North Jetty","California","Pacific Coast",32.5876908770453,-117.1335,"","Mussel","Mytilus species","1998","ng/dry g","","Total PAHs",109.37,39
"PALH","Mussel Watch","Point Arena","Lighthouse","California","Pacific Coast",38.953,-123.743,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",23.3,39
"NMML","Mussel Watch","North Miami","Maule Lake","Florida","South Atlantic Coast",25.9376882586241,-80.1496882586241,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",1586.7,39
"BIBL","Mussel Watch","Barnegat Inlet","Barnegat Light","New Jersey","North Atlantic Coast",39.7616941384802,-74.095,"","Mussel","Mytilus edulis","2009","ng/dry g","","Total PAHs",923.82,39
"HHKL","Mussel Watch","Honolulu Hrb.","Keehi Lagoon","Hawaii","Pacific Coast",21.3167,-157.8858,"","Oyster","Dendostrea sandvichensis","1998","ng/dry g","","Total PAHs",3820.3,39
"HRLB","Mussel Watch","Hudson/Raritan Estuary","Lower Bay","New York","North Atlantic Coast",40.566,-74.0508071393409,"","Mussel","Mytilus edulis","2000","ng/dry g","","Total PAHs",2437.2,39
"LMCB","Mussel Watch","Lake Michigan","Calumet Breakwater","Indiana","Great Lakes",41.7271882314903,-87.495,"","Mussel","Dreissena species","1994","ng/dry g","","Total PAHs",1144.309,39
"LESP","Mussel Watch","Lake Erie","Stony Point","Michigan","Great Lakes",41.9586933941968,-83.233,"","Mussel","Dreissena species","2005","ng/dry g","","Total PAHs",1588,39
"DNPT","Mussel Watch","Dana Point","Dana Point","California","Pacific Coast",33.4602827234404,-117.7095,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",23.8,39
"HHKL","Mussel Watch","Honolulu Hrb.","Keehi Lagoon","Hawaii","Pacific Coast",21.3167,-157.8858,"","Oyster","Dendostrea sandvichensis","2004","ng/dry g","","Total PAHs",14233.5,39
"JHJH","Mussel Watch","Joseph Harbor Bayou","Joseph Harbor Bayou","Louisiana","Gulf Coast",29.6368,-92.7668,"","Oyster","Crassostrea virginica","1990","ng/dry g","","Total PAHs",294.7599766,39
"MBCB","Mussel Watch","Matagorda Bay","Carancahua Bay","Texas","Gulf Coast",28.665,-96.383,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",109.8,39
"MBML","Mussel Watch","Monterey Bay","Moss Landing","California","Pacific Coast",36.8012,-121.7897,"","Mussel","Mytilus edulis","2012","ng/dry g","","Total PAHs",119.8,39
"HRUB","Mussel Watch","Hudson/Raritan Estuary","Upper Bay","New Jersey","North Atlantic Coast",40.6893,-74.0432,"","Mussel","Mytilus edulis","2002","ng/dry g","","Total PAHs",4398.2,39
"CCBH","Mussel Watch","Corpus Christi","Boat Harbor","Texas","Gulf Coast",27.8362,-97.3802,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",1047.77,39
"HHKL","Mussel Watch","Honolulu Hrb.","Keehi Lagoon","Hawaii","Pacific Coast",21.3167,-157.8858,"","Oyster","Dendostrea sandvichensis","1996","ng/dry g","","Total PAHs",15151.4,39
"LMSB","Mussel Watch","Lower Laguna Madre","South Bay","Texas","Gulf Coast",26.0431945117668,-97.176,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",0,39
"MBCB","Mussel Watch","Matagorda Bay","Carancahua Bay","Texas","Gulf Coast",28.665,-96.383,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",2365.3,39
"TBHB","Mussel Watch","Tampa Bay","Hillsborough Bay","Florida","Gulf Coast",27.8548062083073,-82.3946937916927,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",992.2,39
"ABLR","Mussel Watch","Aransas Bay","Long Reef","Texas","Gulf Coast",28.0548,-96.9512,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",29.6,39
"TBNP","Mussel Watch","Tampa Bay","Navarez Park","Florida","Gulf Coast",27.7871942940206,-82.754,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",1259.6,39
"BBGN","Mussel Watch","Buzzards Bay","Goosebury Neck","Massachusetts","North Atlantic Coast",41.4816869858069,-71.0373130141931,"","Mussel","Mytilus edulis","1996","ng/dry g","","Total PAHs",308.8,39
"BHDI","Mussel Watch","Boston Harbor","Deer Island","Massachusetts","North Atlantic Coast",42.3573057818576,-70.973,"","Mussel","Mytilus edulis","1993","ng/dry g","","Total PAHs",5901.11,39
"AIAC","Mussel Watch","Absecon Inlet","Atlantic City","New Jersey","North Atlantic Coast",39.3671939447251,-74.4111939447251,"","Mussel","Mytilus edulis","1994","ng/dry g","","Total PAHs",586.54,39
"HRUB","Mussel Watch","Hudson/Raritan Estuary","Upper Bay","New Jersey","North Atlantic Coast",40.6893,-74.0432,"","Mussel","Mytilus edulis","1993","ng/dry g","","Total PAHs",10105.26,39
"BBSD","Mussel Watch","Barataria Bay","Bayou Saint Denis","Louisiana","Gulf Coast",29.4048,-89.9988,"","Oyster","Crassostrea virginica","2009","ng/dry g","","Total PAHs",108.8,39
"TBNP","Mussel Watch","Tampa Bay","Navarez Park","Florida","Gulf Coast",27.7871942940206,-82.754,"","Oyster","Crassostrea virginica","1990","ng/dry g","","Total PAHs",1081.599981,39
"CBPP","Mussel Watch","Choctawhatchee Bay","Postil Point","Florida","Gulf Coast",30.4823058210441,-86.4793058210441,"","Oyster","Crassostrea virginica","2010","ng/dry g","","Total PAHs",667.33,39
"DBAP","Mussel Watch","Delaware Bay","Arnolds Point Shoal","New Jersey","North Atlantic Coast",39.3833057923629,-75.45,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",993.8,39
